iteration,temps_fourmis_ms,temps_evap_ms,temps_update_ms,food_quantity
1150,0.468000,0.104000,0.001000,0
1151,0.474000,0.141000,0.001000,0
1152,0.474000,0.141000,0.002000,0
1153,0.487000,0.132000,0.001000,0
1154,0.438000,0.148000,0.002000,0
1155,0.479000,0.116000,0.002000,0
1156,0.453000,0.121000,0.002000,0
1157,0.454000,0.109000,0.002000,0
1158,0.439000,0.125000,0.001000,0
1159,0.453000,0.124000,0.002000,0
1160,0.481000,0.137000,0.002000,0
1161,0.494000,0.126000,0.002000,0
1162,0.471000,0.121000,0.001000,0
1163,0.454000,0.130000,0.001000,0
1164,0.494000,0.119000,0.001000,0
1165,0.468000,0.138000,0.001000,0
1166,0.482000,0.122000,0.001000,0
1167,0.381000,0.119000,0.001000,0
1168,0.461000,0.116000,0.001000,0
1169,0.449000,0.119000,0.002000,0
1170,0.433000,0.141000,0.001000,0
1171,0.418000,0.132000,0.002000,0
1172,0.465000,0.136000,0.001000,0
1173,0.482000,0.130000,0.000000,0
1174,0.437000,0.108000,0.001000,0
1175,0.477000,0.115000,0.001000,0
1176,0.470000,0.117000,0.001000,0
1177,0.478000,0.124000,0.001000,0
1178,0.449000,0.140000,0.001000,0
1179,0.486000,0.120000,0.001000,0
1180,0.493000,0.108000,0.002000,0
1181,0.477000,0.110000,0.001000,0
1182,0.457000,0.134000,0.001000,0
1183,0.417000,0.132000,0.001000,0
1184,0.438000,0.123000,0.002000,0
1185,0.485000,0.149000,0.002000,0
1186,0.480000,0.128000,0.002000,0
1187,0.440000,0.107000,0.001000,0
1188,0.502000,0.123000,0.002000,0
1189,0.478000,0.117000,0.002000,0
1190,0.497000,0.126000,0.001000,0
1191,0.466000,0.130000,0.002000,0
1192,0.452000,0.122000,0.001000,0
1193,0.457000,0.137000,0.001000,0
1194,0.489000,0.125000,0.002000,0
1195,0.461000,0.132000,0.001000,0
1196,0.474000,0.123000,0.002000,0
1197,0.508000,0.129000,0.002000,0
1198,0.463000,0.125000,0.000000,0
1199,0.465000,0.132000,0.001000,0
1200,0.467000,0.132000,0.002000,0
1201,0.475000,0.131000,0.002000,0
1202,0.452000,0.136000,0.001000,0
1203,0.490000,0.158000,0.001000,0
1204,0.470000,0.150000,0.001000,0
1205,0.509000,0.140000,0.002000,0
1206,0.473000,0.124000,0.001000,0
1207,0.468000,0.129000,0.002000,0
1208,0.482000,0.146000,0.002000,0
1209,0.481000,0.141000,0.002000,0
1210,0.473000,0.130000,0.002000,0
1211,0.451000,0.125000,0.001000,0
1212,0.488000,0.115000,0.002000,0
1213,0.469000,0.117000,0.002000,0
1214,0.453000,0.132000,0.001000,0
1215,0.470000,0.122000,0.002000,0
1216,0.458000,0.125000,0.002000,0
1217,0.444000,0.132000,0.001000,0
1218,0.485000,0.124000,0.001000,0
1219,0.458000,0.117000,0.002000,0
1220,0.459000,0.118000,0.001000,0
1221,0.479000,0.150000,0.002000,0
1222,0.485000,0.166000,0.001000,0
1223,0.459000,0.125000,0.002000,0
1224,0.475000,0.121000,0.002000,0
1225,0.462000,0.122000,0.001000,0
1226,0.472000,0.126000,0.002000,0
1227,0.498000,0.127000,0.001000,0
1228,0.446000,0.117000,0.001000,0
1229,0.425000,0.135000,0.002000,0
1230,0.480000,0.123000,0.001000,0
1231,0.474000,0.117000,0.002000,0
1232,0.485000,0.121000,0.001000,0
1233,0.491000,0.149000,0.002000,0
1234,0.507000,0.153000,0.000000,0
1235,0.498000,0.120000,0.002000,0
1236,0.472000,0.124000,0.002000,0
1237,0.506000,0.136000,0.002000,0
1238,0.446000,0.121000,0.001000,0
1239,0.453000,0.150000,0.002000,0
1240,0.487000,0.122000,0.002000,0
1241,0.452000,0.114000,0.002000,0
1242,0.495000,0.120000,0.000000,0
1243,0.402000,0.114000,0.001000,0
1244,0.471000,0.128000,0.001000,0
1245,0.489000,0.121000,0.001000,0
1246,0.456000,0.125000,0.002000,0
1247,0.461000,0.117000,0.001000,0
1248,0.454000,0.140000,0.001000,0
1249,0.498000,0.126000,0.002000,0
1250,0.436000,0.124000,0.000000,0
1251,0.460000,0.139000,0.001000,0
1252,0.461000,0.107000,0.002000,0
1253,0.451000,0.144000,0.002000,0
1254,0.491000,0.133000,0.002000,0
1255,0.458000,0.139000,0.002000,0
1256,0.468000,0.148000,0.001000,0
1257,0.467000,0.127000,0.002000,0
1258,0.488000,0.128000,0.001000,0
1259,0.447000,0.137000,0.001000,0
1260,0.489000,0.127000,0.002000,0
1261,0.456000,0.131000,0.003000,0
1262,0.511000,0.128000,0.002000,0
1263,0.489000,0.126000,0.001000,0
1264,0.442000,0.125000,0.001000,0
1265,0.501000,0.153000,0.002000,0
1266,0.490000,0.138000,0.002000,0
1267,0.476000,0.133000,0.001000,0
1268,0.474000,0.151000,0.002000,0
1269,0.478000,0.131000,0.000000,0
1270,0.468000,0.146000,0.001000,0
1271,0.494000,0.139000,0.002000,0
1272,0.428000,0.148000,0.001000,0
1273,0.443000,0.138000,0.001000,0
1274,0.468000,0.120000,0.003000,0
1275,0.496000,0.149000,0.002000,0
1276,0.476000,0.136000,0.001000,0
1277,0.497000,0.169000,0.002000,0
1278,0.462000,0.141000,0.002000,0
1279,0.439000,0.150000,0.001000,0
1280,0.436000,0.120000,0.002000,0
1281,0.464000,0.143000,0.001000,0
1282,0.465000,0.138000,0.001000,0
1283,0.488000,0.123000,0.001000,0
1284,0.480000,0.131000,0.002000,0
1285,0.481000,0.122000,0.002000,0
1286,0.498000,0.127000,0.002000,0
1287,0.469000,0.124000,0.002000,0
1288,0.420000,0.126000,0.001000,0
1289,0.490000,0.125000,0.001000,0
1290,0.447000,0.128000,0.001000,0
1291,0.431000,0.131000,0.002000,0
1292,0.416000,0.128000,0.002000,0
1293,0.437000,0.128000,0.001000,0
1294,0.453000,0.143000,0.001000,0
1295,0.423000,0.127000,0.002000,0
1296,0.454000,0.126000,0.002000,0
1297,0.476000,0.122000,0.002000,0
1298,0.434000,0.124000,0.001000,0
1299,0.460000,0.131000,0.001000,0
1300,0.497000,0.116000,0.002000,0
1301,0.482000,0.149000,0.001000,0
1302,0.500000,0.144000,0.002000,0
1303,0.517000,0.125000,0.001000,0
1304,0.452000,0.130000,0.001000,0
1305,0.458000,0.139000,0.001000,0
1306,0.481000,0.131000,0.002000,0
1307,0.466000,0.235000,0.002000,0
1308,0.473000,0.127000,0.001000,0
1309,0.494000,0.122000,0.002000,0
1310,0.459000,0.160000,0.002000,0
1311,0.501000,0.138000,0.002000,0
1312,0.467000,0.124000,0.001000,0
1313,0.471000,0.126000,0.001000,0
1314,0.489000,0.143000,0.002000,0
1315,0.452000,0.151000,0.001000,0
1316,0.483000,0.147000,0.002000,0
1317,0.490000,0.124000,0.002000,0
1318,0.454000,0.127000,0.002000,0
1319,0.493000,0.134000,0.002000,0
1320,0.480000,0.120000,0.002000,0
1321,0.477000,0.128000,0.001000,0
1322,0.436000,0.125000,0.002000,0
1323,0.470000,0.122000,0.001000,0
1324,0.453000,0.152000,0.002000,0
1325,0.503000,0.124000,0.001000,0
1326,0.450000,0.147000,0.002000,0
1327,0.462000,0.130000,0.002000,0
1328,0.445000,0.119000,0.002000,0
1329,0.454000,0.146000,0.002000,0
1330,0.434000,0.137000,0.002000,0
1331,0.505000,0.124000,0.001000,0
1332,0.480000,0.140000,0.001000,0
1333,0.448000,0.124000,0.002000,0
1334,0.444000,0.156000,0.001000,0
1335,0.482000,0.142000,0.001000,0
1336,0.457000,0.125000,0.001000,0
1337,0.466000,0.153000,0.001000,0
1338,0.439000,0.124000,0.001000,0
1339,0.435000,0.147000,0.002000,0
1340,0.481000,0.155000,0.002000,0
1341,0.463000,0.133000,0.001000,0
1342,0.474000,0.148000,0.001000,0
1343,0.452000,0.129000,0.001000,0
1344,0.459000,0.133000,0.002000,0
1345,0.482000,0.134000,0.001000,0
1346,0.501000,0.149000,0.001000,0
1347,0.489000,0.148000,0.002000,0
1348,0.527000,0.147000,0.002000,0
1349,0.499000,0.141000,0.002000,0
1350,0.511000,0.140000,0.001000,0
1351,0.412000,0.125000,0.001000,0
1352,0.479000,0.137000,0.001000,0
1353,0.502000,0.127000,0.002000,0
1354,0.497000,0.122000,0.001000,0
1355,0.456000,0.135000,0.002000,0
1356,0.448000,0.122000,0.002000,0
1357,0.459000,0.144000,0.001000,0
1358,0.474000,0.134000,0.002000,0
1359,0.472000,0.134000,0.001000,0
1360,0.475000,0.114000,0.001000,0
1361,0.480000,0.123000,0.001000,0
1362,0.444000,0.145000,0.002000,0
1363,0.481000,0.159000,0.001000,0
1364,0.484000,0.133000,0.002000,0
1365,0.476000,0.129000,0.002000,0
1366,0.447000,0.130000,0.001000,0
1367,0.479000,0.127000,0.002000,0
1368,0.470000,0.126000,0.001000,0
1369,0.459000,0.144000,0.002000,0
1370,0.505000,0.125000,0.001000,0
1371,0.459000,0.126000,0.001000,0
1372,0.451000,0.127000,0.001000,0
1373,0.493000,0.127000,0.001000,0
1374,0.457000,0.132000,0.002000,0
1375,0.480000,0.146000,0.002000,0
1376,0.461000,0.142000,0.001000,0
1377,0.489000,0.149000,0.002000,0
1378,0.489000,0.138000,0.002000,0
1379,0.464000,0.149000,0.002000,0
1380,0.486000,0.140000,0.002000,0
1381,0.442000,0.137000,0.001000,0
1382,0.434000,0.149000,0.002000,0
1383,0.481000,0.135000,0.002000,0
1384,0.522000,0.150000,0.002000,0
1385,0.488000,0.126000,0.001000,0
1386,0.511000,0.160000,0.001000,0
1387,0.472000,0.122000,0.001000,0
1388,0.471000,0.136000,0.002000,0
1389,0.449000,0.128000,0.002000,0
1390,0.489000,0.148000,0.001000,0
1391,0.489000,0.138000,0.002000,0
1392,0.492000,0.147000,0.002000,0
1393,0.508000,0.130000,0.002000,0
1394,0.496000,0.159000,0.002000,0
1395,0.483000,0.127000,0.001000,0
1396,0.464000,0.128000,0.002000,0
1397,0.487000,0.147000,0.002000,0
1398,0.466000,0.144000,0.001000,0
1399,0.454000,0.131000,0.001000,0
1400,0.454000,0.135000,0.002000,0
1401,0.502000,0.126000,0.002000,0
1402,0.486000,0.139000,0.002000,0
1403,0.486000,0.120000,0.002000,0
1404,0.464000,0.130000,0.001000,0
1405,0.458000,0.134000,0.002000,0
1406,0.455000,0.125000,0.001000,0
1407,0.473000,0.128000,0.002000,0
1408,0.445000,0.137000,0.001000,0
1409,0.470000,0.109000,0.002000,0
1410,0.508000,0.138000,0.002000,0
1411,0.462000,0.141000,0.001000,0
1412,0.479000,0.153000,0.001000,0
1413,0.475000,0.116000,0.002000,0
1414,0.453000,0.139000,0.002000,0
1415,0.496000,0.130000,0.001000,0
1416,0.477000,0.129000,0.002000,0
1417,0.441000,0.110000,0.001000,0
1418,0.475000,0.107000,0.002000,0
1419,0.456000,0.127000,0.002000,0
1420,0.478000,0.129000,0.002000,0
1421,0.475000,0.122000,0.002000,0
1422,0.478000,0.145000,0.000000,0
1423,0.513000,0.134000,0.001000,0
1424,0.472000,0.152000,0.002000,0
1425,0.501000,0.145000,0.001000,0
1426,0.459000,0.144000,0.002000,0
1427,0.456000,0.117000,0.002000,0
1428,0.448000,0.150000,0.001000,0
1429,0.466000,0.125000,0.002000,0
1430,0.483000,0.140000,0.002000,0
1431,0.434000,0.122000,0.002000,0
1432,0.493000,0.139000,0.002000,0
1433,0.451000,0.161000,0.001000,0
1434,0.483000,0.132000,0.001000,0
1435,0.428000,0.123000,0.002000,0
1436,0.459000,0.137000,0.002000,0
1437,0.467000,0.141000,0.002000,0
1438,0.486000,0.122000,0.002000,0
1439,0.461000,0.134000,0.001000,0
1440,0.472000,0.123000,0.002000,0
1441,0.469000,0.151000,0.000000,0
1442,0.465000,0.127000,0.001000,0
1443,0.460000,0.144000,0.002000,0
1444,0.508000,0.118000,0.001000,0
1445,0.478000,0.127000,0.002000,0
1446,0.478000,0.121000,0.001000,0
1447,0.499000,0.142000,0.001000,0
1448,0.490000,0.113000,0.002000,0
1449,0.487000,0.159000,0.002000,0
1450,0.470000,0.121000,0.002000,0
1451,0.454000,0.141000,0.002000,0
1452,0.512000,0.131000,0.001000,0
1453,0.456000,0.116000,0.002000,0
1454,0.538000,0.124000,0.002000,0
1455,0.447000,0.118000,0.000000,0
1456,0.470000,0.108000,0.001000,0
1457,0.466000,0.155000,0.002000,0
1458,0.482000,0.133000,0.001000,0
1459,0.449000,0.133000,0.002000,0
1460,0.445000,0.124000,0.001000,0
1461,0.466000,0.124000,0.002000,0
1462,0.462000,0.128000,0.002000,0
1463,0.404000,0.125000,0.001000,0
1464,0.440000,0.123000,0.001000,0
1465,0.448000,0.154000,0.002000,0
1466,0.467000,0.142000,0.001000,0
1467,0.505000,0.137000,0.002000,0
1468,0.504000,0.124000,0.001000,0
1469,0.484000,0.114000,0.002000,0
1470,0.435000,0.120000,0.002000,0
1471,0.432000,0.127000,0.001000,0
1472,0.465000,0.142000,0.002000,0
1473,0.494000,0.110000,0.002000,0
1474,0.500000,0.123000,0.002000,0
1475,0.494000,0.124000,0.002000,0
1476,0.500000,0.127000,0.001000,0
1477,0.441000,0.120000,0.002000,0
1478,0.452000,0.124000,0.002000,0
1479,0.467000,0.145000,0.001000,0
1480,0.508000,0.124000,0.002000,0
1481,0.423000,0.128000,0.001000,0
1482,0.473000,0.117000,0.002000,0
1483,0.427000,0.125000,0.001000,0
1484,0.480000,0.127000,0.002000,0
1485,0.464000,0.122000,0.002000,0
1486,0.447000,0.127000,0.002000,0
1487,0.479000,0.124000,0.002000,0
1488,0.421000,0.138000,0.002000,0
1489,0.479000,0.142000,0.002000,0
1490,0.481000,0.128000,0.001000,0
1491,0.450000,0.133000,0.002000,0
1492,0.487000,0.139000,0.002000,0
1493,0.450000,0.151000,0.002000,0
1494,0.452000,0.138000,0.001000,0
1495,0.467000,0.167000,0.002000,0
1496,0.473000,0.123000,0.002000,0
1497,0.465000,0.130000,0.002000,0
1498,0.423000,0.123000,0.002000,0
1499,0.474000,0.154000,0.001000,0
1500,0.474000,0.125000,0.001000,0
1501,0.460000,0.143000,0.001000,0
1502,0.499000,0.123000,0.001000,0
1503,0.475000,0.132000,0.002000,0
1504,0.511000,0.123000,0.002000,0
1505,0.493000,0.132000,0.002000,0
1506,0.457000,0.124000,0.001000,0
1507,0.489000,0.122000,0.002000,0
1508,0.455000,0.115000,0.001000,0
1509,0.497000,0.144000,0.002000,0
1510,0.427000,0.125000,0.002000,0
1511,0.451000,0.125000,0.001000,0
1512,0.459000,0.121000,0.001000,0
1513,0.473000,0.169000,0.002000,0
1514,0.486000,0.123000,0.002000,0
1515,0.494000,0.126000,0.001000,0
1516,0.444000,0.125000,0.002000,0
1517,0.465000,0.150000,0.001000,0
1518,0.498000,0.167000,0.002000,0
1519,0.463000,0.125000,0.001000,0
1520,0.444000,0.126000,0.002000,0
1521,0.479000,0.128000,0.002000,0
1522,0.441000,0.142000,0.001000,0
1523,0.476000,0.141000,0.002000,0
1524,0.476000,0.140000,0.001000,0
1525,0.475000,0.139000,0.001000,0
1526,0.469000,0.141000,0.002000,0
1527,0.494000,0.135000,0.001000,0
1528,0.450000,0.140000,0.002000,0
1529,0.494000,0.123000,0.002000,0
1530,0.478000,0.119000,0.002000,0
1531,0.463000,0.148000,0.002000,0
1532,0.480000,0.131000,0.001000,0
1533,0.466000,0.117000,0.002000,0
1534,0.470000,0.131000,0.001000,0
1535,0.468000,0.149000,0.002000,0
1536,0.490000,0.146000,0.001000,0
1537,0.482000,0.122000,0.002000,0
1538,0.479000,0.153000,0.002000,0
1539,0.467000,0.125000,0.001000,0
1540,0.449000,0.160000,0.002000,0
1541,0.478000,0.134000,0.001000,0
1542,0.473000,0.135000,0.001000,0
1543,0.469000,0.126000,0.002000,0
1544,0.444000,0.136000,0.000000,0
1545,0.434000,0.149000,0.002000,0
1546,0.477000,0.136000,0.001000,0
1547,0.485000,0.151000,0.002000,0
1548,0.458000,0.140000,0.001000,0
1549,0.456000,0.131000,0.002000,0
1550,0.494000,0.131000,0.001000,0
1551,0.473000,0.139000,0.002000,0
1552,0.486000,0.135000,0.001000,0
1553,0.460000,0.137000,0.002000,0
1554,0.439000,0.136000,0.002000,0
1555,0.482000,0.140000,0.002000,0
1556,0.517000,0.129000,0.002000,0
1557,0.428000,0.115000,0.002000,0
1558,0.459000,0.126000,0.001000,0
1559,0.479000,0.124000,0.001000,0
1560,0.529000,0.202000,0.000000,0
1561,0.495000,0.173000,0.002000,0
1562,0.475000,0.114000,0.001000,0
1563,0.567000,0.156000,0.002000,0
1564,0.482000,0.159000,0.001000,0
1565,0.548000,0.157000,0.002000,0
1566,0.570000,0.145000,0.002000,0
1567,0.520000,0.153000,0.002000,0
1568,0.507000,0.159000,0.002000,0
1569,0.523000,0.155000,0.002000,0
1570,0.513000,0.162000,0.002000,0
1571,0.468000,0.157000,0.001000,0
1572,0.438000,0.165000,0.001000,0
1573,0.523000,0.130000,0.022000,0
1574,0.517000,0.153000,0.001000,0
1575,0.550000,0.162000,0.001000,0
1576,0.462000,0.155000,0.001000,0
1577,0.479000,0.147000,0.002000,0
1578,0.547000,0.150000,0.001000,0
1579,0.509000,0.154000,0.001000,0
1580,0.548000,0.151000,0.002000,0
1581,0.505000,0.151000,0.001000,0
1582,0.484000,0.148000,0.001000,0
1583,0.477000,0.144000,0.001000,0
1584,0.488000,0.163000,0.001000,0
1585,0.496000,0.153000,0.001000,0
1586,0.512000,0.155000,0.001000,0
1587,0.490000,0.161000,0.002000,0
1588,0.523000,0.150000,0.002000,0
1589,0.539000,0.140000,0.001000,0
1590,0.514000,0.152000,0.002000,0
1591,0.482000,0.163000,0.002000,0
1592,0.497000,0.143000,0.002000,0
1593,0.532000,0.130000,0.002000,0
1594,0.515000,0.143000,0.002000,0
1595,0.511000,0.156000,0.002000,0
1596,0.472000,0.140000,0.001000,0
1597,0.518000,0.143000,0.002000,0
1598,0.508000,0.150000,0.001000,0
1599,0.466000,0.141000,0.001000,0
1600,0.531000,0.154000,0.001000,0
1601,0.481000,0.149000,0.002000,0
1602,0.525000,0.117000,0.001000,0
1603,0.462000,0.119000,0.002000,0
1604,0.446000,0.114000,0.002000,0
1605,0.451000,0.122000,0.001000,0
1606,0.454000,0.137000,0.001000,0
1607,0.466000,0.135000,0.001000,0
1608,0.462000,0.133000,0.001000,0
1609,0.448000,0.128000,0.002000,0
1610,0.470000,0.116000,0.002000,0
1611,0.468000,0.127000,0.002000,0
1612,0.463000,0.136000,0.001000,0
1613,0.476000,0.128000,0.002000,0
1614,0.487000,0.155000,0.002000,0
1615,0.479000,0.101000,0.001000,0
1616,0.454000,0.107000,0.001000,0
1617,0.475000,0.153000,0.002000,0
1618,0.463000,0.120000,0.002000,0
1619,0.459000,0.155000,0.001000,0
1620,0.473000,0.122000,0.001000,0
1621,0.458000,0.117000,0.001000,0
1622,0.457000,0.131000,0.002000,0
1623,0.474000,0.118000,0.002000,0
1624,0.427000,0.114000,0.002000,0
1625,0.465000,0.128000,0.002000,0
1626,0.421000,0.118000,0.002000,0
1627,0.485000,0.117000,0.002000,0
1628,0.437000,0.131000,0.002000,0
1629,0.439000,0.120000,0.002000,0
1630,0.464000,0.116000,0.002000,0
1631,0.473000,0.122000,0.001000,0
1632,0.466000,0.135000,0.002000,0
1633,0.463000,0.142000,0.000000,0
1634,0.448000,0.125000,0.002000,0
1635,0.452000,0.146000,0.002000,0
1636,0.468000,0.111000,0.002000,0
1637,0.485000,0.134000,0.001000,0
1638,0.461000,0.139000,0.002000,0
1639,0.465000,0.107000,0.001000,0
1640,0.449000,0.138000,0.002000,0
1641,0.456000,0.127000,0.002000,0
1642,0.461000,0.123000,0.003000,0
1643,0.423000,0.118000,0.001000,0
1644,0.453000,0.115000,0.001000,0
1645,0.453000,0.124000,0.002000,0
1646,0.405000,0.120000,0.002000,0
1647,0.462000,0.110000,0.001000,0
1648,0.449000,0.122000,0.002000,0
1649,0.460000,0.125000,0.001000,0
1650,0.491000,0.118000,0.002000,0
1651,0.413000,0.142000,0.002000,0
1652,0.448000,0.116000,0.001000,0
1653,0.464000,0.130000,0.001000,0
1654,0.465000,0.125000,0.002000,0
1655,0.468000,0.128000,0.001000,0
1656,0.448000,0.116000,0.002000,0
1657,0.467000,0.118000,0.002000,0
1658,0.482000,0.115000,0.001000,0
1659,0.468000,0.121000,0.001000,0
1660,0.451000,0.137000,0.002000,0
1661,0.450000,0.150000,0.002000,0
1662,0.451000,0.145000,0.001000,0
1663,0.454000,0.112000,0.002000,0
1664,0.469000,0.125000,0.001000,0
1665,0.466000,0.138000,0.001000,0
1666,0.438000,0.121000,0.001000,0
1667,0.477000,0.125000,0.000000,0
1668,0.462000,0.131000,0.001000,0
1669,0.455000,0.115000,0.001000,0
1670,0.440000,0.113000,0.002000,0
1671,0.480000,0.132000,0.001000,0
1672,0.444000,0.124000,0.001000,0
1673,0.426000,0.120000,0.001000,0
1674,0.502000,0.134000,0.001000,0
1675,0.469000,0.142000,0.001000,0
1676,0.499000,0.124000,0.001000,0
1677,0.515000,0.138000,0.002000,0
1678,0.445000,0.112000,0.000000,0
1679,0.442000,0.135000,0.001000,0
1680,0.408000,0.102000,0.002000,0
1681,0.443000,0.130000,0.002000,0
1682,0.459000,0.122000,0.001000,0
1683,0.429000,0.103000,0.001000,0
1684,0.407000,0.131000,0.002000,0
1685,0.412000,0.106000,0.002000,0
1686,0.410000,0.134000,0.002000,0
1687,0.391000,0.131000,0.001000,0
1688,0.431000,0.137000,0.001000,0
1689,0.437000,0.131000,0.003000,0
1690,0.466000,0.150000,0.002000,0
1691,0.468000,0.116000,0.001000,0
1692,0.470000,0.113000,0.001000,0
1693,0.472000,0.127000,0.002000,0
1694,0.440000,0.128000,0.002000,0
1695,0.450000,0.111000,0.001000,0
1696,0.456000,0.127000,0.002000,0
1697,0.461000,0.129000,0.001000,0
1698,0.440000,0.134000,0.002000,0
1699,0.423000,0.121000,0.000000,0
1700,0.458000,0.119000,0.001000,0
1701,0.470000,0.129000,0.001000,0
1702,0.462000,0.120000,0.002000,0
1703,0.460000,0.099000,0.002000,0
1704,0.469000,0.132000,0.001000,0
1705,0.456000,0.121000,0.001000,0
1706,0.457000,0.120000,0.002000,0
1707,0.458000,0.122000,0.002000,0
1708,0.464000,0.108000,0.002000,0
1709,0.487000,0.118000,0.001000,0
1710,0.429000,0.133000,0.001000,0
